activity_id,account_id,contact_id,opportunity_id,activity_type,activity_dt,subject,note,campaign_id
ACT-SN8ZP458HJ,ACC-FTWCPZ7I,CON-ZP81AT70,OPP-3LRP98H7,call,2022-12-02T18:19:04,Discovery Call,Exec sponsor requested summary.,
ACT-6H4I9JF8RE,ACC-FTWCPZ7I,CON-ZP81AT70,OPP-3LRP98H7,meeting,2022-12-20T20:37:33,Procurement,Exec sponsor requested summary.,
ACT-90ZQPOLWO8,ACC-FTWCPZ7I,CON-ZP81AT70,OPP-3LRP98H7,email,2022-11-26T09:54:30,Executive Sync,Legal concerns.,
ACT-URSOPNGTYD,ACC-FTWCPZ7I,CON-ZP81AT70,OPP-3LRP98H7,note,2022-12-24T17:20:32,Pricing,Reviewed pricing.,
ACT-0SZ9PHLNFW,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,call,2025-03-05T14:12:00,Security Review,Exec sponsor requested summary.,
ACT-D9HRLOH8PR,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-02-18T22:35:03,Executive Sync,Reviewed pricing.,CAM-Y90G2V
ACT-VHSP5UOLZE,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,meeting,2025-02-27T14:55:36,Pilot Discussion,Aligned pilot scope.,
ACT-NV8U07UGUK,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,call,2025-03-17T03:02:00,Executive Sync,Shared SOC2.,
ACT-JJKJBXWJTO,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,note,2025-02-21T06:58:39,Follow-up,Aligned pilot scope.,
ACT-0YG4DJME2K,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,meeting,2025-02-21T14:19:25,Executive Sync,Discussed ROI.,
ACT-DF779F8QVC,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-02-15T00:11:20,Security Review,Aligned pilot scope.,
ACT-9LT2ZEY9I9,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-02-23T14:15:25,Security Review,Reviewed pricing.,
ACT-8YHY72WM8D,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,note,2025-03-01T11:56:57,Procurement,Legal concerns.,
ACT-Z6OFOO2K24,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,meeting,2025-02-16T05:58:35,Follow-up,Discussed ROI.,
ACT-YWPT0PIKEQ,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,note,2025-02-24T20:32:45,Demo,Aligned pilot scope.,
ACT-QB13Y9VG6Q,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-03-09T05:55:08,Pricing,Legal concerns.,
ACT-ZUN5Q42KI9,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-03-15T14:18:01,Pricing,Reviewed pricing.,
ACT-JODNU02AJ4,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,meeting,2025-03-04T20:26:38,Follow-up,Reviewed pricing.,
ACT-4KR8FNC88L,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-03-13T14:47:32,Follow-up,Reviewed pricing.,
ACT-1MCV82IQ0V,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,meeting,2025-03-04T09:05:14,Follow-up,Reviewed pricing.,CAM-UU3SK2
ACT-X9BFFW8NC0,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,email,2025-02-17T05:17:35,Demo,Exec sponsor requested summary.,
ACT-L4BQX8QH93,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,call,2025-03-04T18:27:10,Executive Sync,Discussed ROI.,
ACT-H3FE9UPD0Q,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,note,2025-02-25T00:02:20,Demo,Shared SOC2.,CAM-VUTB5J
ACT-UT5Y5YCXT9,ACC-YPO32KK4,CON-1ODGQJXY,OPP-TCG814LS,call,2025-02-18T22:26:25,Pricing,Reviewed pricing.,
ACT-SSFGKGUCFJ,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,note,2022-11-18T13:26:07,Discovery Call,Reviewed pricing.,CAM-4DX9S4
ACT-BTF4P17N7D,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,call,2022-12-08T07:36:41,Executive Sync,Discussed ROI.,
ACT-JMCJSN9PO6,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,call,2022-11-12T15:14:45,Pilot Discussion,Discussed ROI.,
ACT-LIU54NOTYT,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,call,2022-11-14T19:06:46,Discovery Call,Exec sponsor requested summary.,
ACT-W4E3HWHA6K,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,call,2022-12-07T11:10:08,Demo,Reviewed pricing.,CAM-6ACL7L
ACT-BLW5YCZTS2,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,meeting,2022-11-15T17:56:37,Security Review,Aligned pilot scope.,
ACT-49W5KGMYTW,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,meeting,2022-11-24T13:10:15,Follow-up,Legal concerns.,
ACT-CHKWIBQI35,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,call,2022-12-08T12:55:49,Demo,Exec sponsor requested summary.,CAM-38HYLJ
ACT-8BKNMZC5SA,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,meeting,2022-11-18T17:22:54,Discovery Call,Discussed ROI.,
ACT-KQF47YHO49,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,meeting,2022-11-07T06:24:17,Follow-up,Discussed ROI.,CAM-5URXA4
ACT-NFLZK1GJXU,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,call,2022-11-25T17:47:02,Security Review,Discussed ROI.,
ACT-T24HFVVLJM,ACC-OEZN3V3N,CON-UB93LFYO,OPP-HYYSRSQ8,note,2022-11-21T11:13:34,Pricing,Reviewed pricing.,CAM-Q3GSY7
ACT-WQFN3OLEWF,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,meeting,2023-11-22T07:24:01,Pilot Discussion,Legal concerns.,
ACT-SR5CQ7M7RD,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,email,2024-08-11T21:48:54,Pilot Discussion,Exec sponsor requested summary.,
ACT-A57PGS6HPC,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2025-03-05T11:34:10,Demo,Reviewed pricing.,
ACT-9T4I0SYVII,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2024-10-16T00:30:04,Follow-up,Reviewed pricing.,CAM-E0O2P7
ACT-2KDZMJ5DVK,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,meeting,2025-01-04T02:34:12,Executive Sync,Shared SOC2.,
ACT-UH13APJC0S,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,note,2025-01-24T22:52:59,Demo,Discussed ROI.,
ACT-QXE3BWGLO7,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,note,2025-09-19T06:11:39,Pilot Discussion,Aligned pilot scope.,CAM-SXHFRA
ACT-14T9P2VX42,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2025-06-25T19:35:57,Demo,Exec sponsor requested summary.,CAM-8G7S6A
ACT-8YR0536H7S,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2023-08-21T09:23:03,Executive Sync,Legal concerns.,
ACT-EQJ3BTW6PA,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,email,2023-04-16T13:11:16,Follow-up,Exec sponsor requested summary.,
ACT-4SG2U8Z5VA,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,note,2024-07-30T21:45:16,Security Review,Shared SOC2.,
ACT-A56GURWXRC,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,meeting,2024-12-26T06:02:55,Follow-up,Reviewed pricing.,
ACT-5VCBLCH2RG,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,email,2023-04-01T09:58:25,Pricing,Reviewed pricing.,
ACT-MU8VXNQPY5,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2024-09-10T23:40:06,Security Review,Exec sponsor requested summary.,CAM-4EKEU8
ACT-KMYAWRN4LP,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2024-05-02T08:38:08,Executive Sync,Shared SOC2.,
ACT-MHF4EW6WY9,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,meeting,2024-01-26T05:57:57,Procurement,Shared SOC2.,
ACT-T36SG9DX0L,ACC-82BQ5H7T,CON-M6EMILP5,OPP-L6R2SCPC,call,2024-04-05T10:24:59,Demo,Discussed ROI.,
ACT-TAT2Y7LPDP,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,email,2025-07-13T00:39:53,Executive Sync,Aligned pilot scope.,CAM-92B1JV
ACT-3LVJN2FQ6D,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,email,2025-01-18T23:28:10,Follow-up,Legal concerns.,
ACT-KQ9YN0CMBR,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,call,2025-02-06T03:44:49,Demo,Aligned pilot scope.,
ACT-I78F42PO6Y,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,email,2025-09-09T17:03:34,Procurement,Aligned pilot scope.,CAM-ALC8G2
ACT-B26UFT2VD6,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,call,2025-01-16T11:43:27,Procurement,Exec sponsor requested summary.,
ACT-57H3XAL4BT,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,call,2024-10-28T12:24:53,Discovery Call,Discussed ROI.,
ACT-61PQT7118I,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,call,2024-10-19T11:44:45,Pilot Discussion,Aligned pilot scope.,CAM-73YUDC
ACT-MIFBUVTN7N,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,call,2025-08-28T02:43:35,Pilot Discussion,Discussed ROI.,CAM-AEVTLM
ACT-MPNK6ZXW44,ACC-L3FCE5XE,CON-5W5C9TCB,OPP-PHXNBA3V,call,2025-10-12T04:24:03,Pilot Discussion,Exec sponsor requested summary.,CAM-XNX4QC
ACT-VAI4GU7YKK,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,meeting,2023-06-07T15:24:06,Security Review,Legal concerns.,CAM-KCMH87
ACT-1BZSO30QFB,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,call,2023-06-13T00:16:56,Security Review,Discussed ROI.,
ACT-6BA6UA53IH,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,meeting,2023-06-27T15:35:12,Demo,Reviewed pricing.,
ACT-NOI36D76ON,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,email,2023-07-15T10:00:02,Executive Sync,Aligned pilot scope.,
ACT-05TP00DB2R,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,meeting,2023-07-09T14:36:30,Security Review,Legal concerns.,
ACT-1H87220RH6,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,meeting,2023-06-16T23:14:39,Discovery Call,Aligned pilot scope.,
ACT-TLOXJICJ9A,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,call,2023-07-11T22:31:18,Pilot Discussion,Discussed ROI.,
ACT-B6746CZFYF,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,call,2023-07-06T07:55:29,Executive Sync,Aligned pilot scope.,
ACT-JDCT8OXMRK,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,call,2023-07-20T12:53:32,Security Review,Legal concerns.,
ACT-GO1RVWTQTI,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,email,2023-07-27T20:19:26,Security Review,Reviewed pricing.,CAM-WA1WCJ
ACT-9R5K1VVCMW,ACC-0QZF6LUT,CON-XA750RVI,OPP-5AYXMVE2,note,2023-06-09T06:21:49,Security Review,Legal concerns.,
ACT-YGW4D96J25,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-08-15T01:35:47,Follow-up,Legal concerns.,
ACT-HMDIC43BGJ,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-08-22T03:37:57,Demo,Legal concerns.,CAM-278WTQ
ACT-4JNNPV3G1E,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,meeting,2023-08-15T22:51:22,Demo,Legal concerns.,
ACT-4R2NRLBFMU,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-08-31T18:21:32,Demo,Legal concerns.,CAM-276XUF
ACT-LFGBV2R3XI,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,email,2023-08-29T15:50:50,Pilot Discussion,Discussed ROI.,
ACT-4QDAZ1ARQ9,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,email,2023-09-13T04:28:14,Procurement,Shared SOC2.,
ACT-7H5980QQ26,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,note,2023-09-13T05:57:38,Procurement,Reviewed pricing.,
ACT-YX1FJOOB9Y,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-08-26T08:03:14,Security Review,Discussed ROI.,CAM-4QJ8N4
ACT-HV297GTSQ8,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,meeting,2023-08-17T09:46:40,Discovery Call,Aligned pilot scope.,CAM-4T510Y
ACT-K6961N76NA,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-09-12T16:47:12,Security Review,Shared SOC2.,
ACT-XIHZDHH0PN,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-08-26T10:13:34,Follow-up,Discussed ROI.,CAM-4BKZIH
ACT-L1PL4Q98VE,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,meeting,2023-09-08T02:59:32,Security Review,Aligned pilot scope.,
ACT-982YH2VZTX,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,call,2023-08-24T05:38:47,Follow-up,Discussed ROI.,CAM-VUE0LN
ACT-BQ1JDD25RZ,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,meeting,2023-08-30T15:09:12,Security Review,Shared SOC2.,
ACT-WB04RT7TQX,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,meeting,2023-09-11T20:27:58,Executive Sync,Discussed ROI.,
ACT-8HLWJMUMD4,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,email,2023-08-15T01:50:27,Pilot Discussion,Discussed ROI.,
ACT-3W3EM9UZWA,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,email,2023-09-10T22:56:02,Pilot Discussion,Discussed ROI.,
ACT-YAIHD7O1CE,ACC-4AMNFEOC,CON-YOUJV30B,OPP-N8Q6R98J,meeting,2023-08-16T18:09:52,Procurement,Discussed ROI.,CAM-4C5B0T
ACT-PZ8SNANX61,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,email,2025-06-30T04:48:22,Pilot Discussion,Legal concerns.,
ACT-NZYX9W0402,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,email,2025-08-31T18:08:18,Security Review,Reviewed pricing.,
ACT-RJDYMV270Z,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,email,2025-08-08T16:26:51,Executive Sync,Aligned pilot scope.,
ACT-H7TWU5YH5T,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,meeting,2025-04-25T20:20:44,Executive Sync,Aligned pilot scope.,
ACT-YV1HM5PTY4,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,call,2025-07-12T18:21:20,Discovery Call,Reviewed pricing.,
ACT-LMRQZ2JHXU,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,call,2025-08-19T06:44:33,Procurement,Exec sponsor requested summary.,
ACT-NNU7O8BEAP,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,email,2025-07-17T12:50:46,Discovery Call,Legal concerns.,
ACT-0M4FEL1IGX,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,email,2025-09-09T20:38:52,Procurement,Shared SOC2.,
ACT-ZGULVYWSCG,ACC-OFRWVC0Q,CON-ZACDFUR8,OPP-7ENR0JB6,meeting,2025-03-30T16:24:13,Pilot Discussion,Discussed ROI.,CAM-O51QI6
ACT-0QED7MDADH,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,email,2025-09-21T01:37:50,Follow-up,Reviewed pricing.,CAM-Y3WVII
ACT-WXVKZB3VAZ,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,note,2025-09-23T23:09:10,Demo,Exec sponsor requested summary.,
ACT-F8E5T7LZYI,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-10-08T00:52:19,Pilot Discussion,Exec sponsor requested summary.,
ACT-YXBLGDSEUI,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-10-20T08:33:34,Demo,Shared SOC2.,
ACT-GSK8MRUGMR,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,note,2025-10-03T09:15:46,Executive Sync,Discussed ROI.,
ACT-P3XAIWQ4L4,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-10-03T04:39:04,Executive Sync,Shared SOC2.,
ACT-BV4WH4640W,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,email,2025-10-22T15:07:48,Discovery Call,Exec sponsor requested summary.,
ACT-2BYF4OCP3J,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-10-14T21:06:48,Security Review,Aligned pilot scope.,
ACT-ALGC9ICHVN,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,call,2025-10-19T22:02:54,Discovery Call,Discussed ROI.,CAM-88BN3G
ACT-T4XJZF2XS0,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-09-23T23:18:39,Discovery Call,Reviewed pricing.,
ACT-2W1DZBI704,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-10-10T01:02:33,Demo,Aligned pilot scope.,
ACT-84LV5IWUEX,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,call,2025-10-02T18:27:16,Executive Sync,Aligned pilot scope.,
ACT-6RUDFBVQIQ,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-10-01T17:08:50,Discovery Call,Shared SOC2.,
ACT-51KOQF0C53,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,meeting,2025-09-22T05:50:03,Follow-up,Exec sponsor requested summary.,
ACT-BZWO43S5BW,ACC-9G4RQORN,CON-Q9CSUM4H,OPP-94X9OPCI,call,2025-09-27T21:04:22,Security Review,Aligned pilot scope.,
ACT-LCKJAYBCQX,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2024-03-21T16:45:55,Demo,Discussed ROI.,CAM-20SJ1G
ACT-BZUGT0AXPW,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2024-09-13T09:15:04,Pricing,Shared SOC2.,
ACT-PGQRBAGOV7,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2024-09-08T18:21:48,Pilot Discussion,Reviewed pricing.,CAM-JSOKFU
ACT-7T4NKWWGP8,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,meeting,2024-04-13T04:16:21,Follow-up,Aligned pilot scope.,CAM-0TCZFZ
ACT-7Y8R4Z1YWU,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2024-06-28T18:54:00,Executive Sync,Shared SOC2.,
ACT-GJCPCN379Y,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,meeting,2025-08-14T00:47:17,Follow-up,Legal concerns.,CAM-ITBSBA
ACT-AP6SY24RRC,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2025-09-06T05:14:33,Pilot Discussion,Exec sponsor requested summary.,
ACT-JQL8Z2S2GZ,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2023-12-15T18:12:18,Discovery Call,Legal concerns.,CAM-O67CBA
ACT-JNDL7TUHZK,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,email,2024-10-01T03:16:13,Follow-up,Reviewed pricing.,
ACT-Z3QDWHALV4,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,note,2025-08-30T01:35:14,Procurement,Shared SOC2.,
ACT-QI03XM23MK,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,email,2023-06-06T09:55:29,Demo,Aligned pilot scope.,CAM-BQ9KP8
ACT-2Z5QY5MTTD,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,email,2025-06-03T19:11:34,Demo,Legal concerns.,
ACT-MAOL33RKK0,ACC-NMCT9VAA,CON-D7R8TH8I,OPP-M5ZH2RHC,call,2024-08-04T06:44:49,Pilot Discussion,Shared SOC2.,CAM-KLA1IL
ACT-BFQ1JRJI08,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,note,2025-07-16T02:43:56,Pricing,Legal concerns.,
ACT-DB532MB4I4,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,meeting,2025-07-03T23:22:21,Demo,Exec sponsor requested summary.,
ACT-XV0A87QE3C,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,email,2025-06-26T04:19:05,Executive Sync,Shared SOC2.,CAM-HR0KB3
ACT-K3GJKZOQF5,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,note,2025-07-04T06:12:29,Pricing,Legal concerns.,
ACT-YE92KD3RQQ,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,note,2025-07-09T06:43:56,Procurement,Aligned pilot scope.,CAM-4H447Q
ACT-S89CYTXDW2,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,email,2025-07-04T01:41:56,Pricing,Shared SOC2.,CAM-BVJ8SK
ACT-JS7I2X6Q7R,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,call,2025-08-10T12:05:37,Pilot Discussion,Discussed ROI.,
ACT-851D8MYTEO,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,email,2025-07-17T08:38:54,Executive Sync,Reviewed pricing.,
ACT-3K6NTO4H6J,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,email,2025-07-29T00:09:12,Demo,Discussed ROI.,
ACT-CDV0PO42VS,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,email,2025-07-24T02:26:04,Follow-up,Aligned pilot scope.,CAM-OHALJC
ACT-901P2BDMFO,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,email,2025-07-21T15:40:50,Procurement,Exec sponsor requested summary.,
ACT-J3BA4T92EX,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,call,2025-08-03T16:49:38,Executive Sync,Discussed ROI.,
ACT-J0VPML0Z7D,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,meeting,2025-07-04T14:29:50,Pilot Discussion,Exec sponsor requested summary.,
ACT-4KLAS9Z9DR,ACC-CC4THF42,CON-GL8EZDA8,OPP-LUMD9425,call,2025-07-03T06:30:17,Follow-up,Reviewed pricing.,
ACT-H8CH7I4SAQ,ACC-AGXREZEZ,CON-JV3DEYOC,OPP-E151KJA7,meeting,2025-02-07T22:51:47,Demo,Reviewed pricing.,
ACT-YAQI71I184,ACC-AGXREZEZ,CON-JV3DEYOC,OPP-E151KJA7,email,2024-06-16T16:48:33,Procurement,Legal concerns.,
ACT-CS0M7VU6PH,ACC-AGXREZEZ,CON-JV3DEYOC,OPP-E151KJA7,call,2024-03-02T04:34:20,Follow-up,Shared SOC2.,
ACT-JHOJ3XJSP2,ACC-AGXREZEZ,CON-JV3DEYOC,OPP-E151KJA7,call,2025-01-23T16:39:54,Executive Sync,Exec sponsor requested summary.,CAM-A57SDY
ACT-SLMCVFN4N0,ACC-AGXREZEZ,CON-JV3DEYOC,OPP-E151KJA7,call,2024-04-25T14:21:24,Discovery Call,Aligned pilot scope.,CAM-5UVMP2
ACT-D9M09BDJF8,ACC-AGXREZEZ,CON-JV3DEYOC,OPP-E151KJA7,meeting,2023-11-10T15:38:44,Executive Sync,Exec sponsor requested summary.,CAM-J01L8A
ACT-JB1MHQ2GGP,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,meeting,2025-03-25T16:39:57,Security Review,Exec sponsor requested summary.,
ACT-YADZS0SLJ0,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,call,2025-10-21T15:48:58,Discovery Call,Shared SOC2.,
ACT-EIL3DM1HC6,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,call,2025-05-25T15:29:17,Security Review,Exec sponsor requested summary.,CAM-5035DJ
ACT-QDR97PAYAL,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,meeting,2025-09-06T18:46:52,Security Review,Shared SOC2.,
ACT-CTAWGN8X9K,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,call,2025-09-04T09:50:38,Demo,Exec sponsor requested summary.,
ACT-0L6JAXU8C2,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,call,2025-06-17T22:41:10,Procurement,Aligned pilot scope.,CAM-N6K944
ACT-CZD6JLOELF,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,email,2025-05-23T10:36:13,Procurement,Aligned pilot scope.,
ACT-SH0MP8DIUF,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,call,2025-07-20T19:44:32,Follow-up,Legal concerns.,CAM-FD04RT
ACT-3JCIPB74P1,ACC-CX39U62K,CON-503NSG4J,OPP-71NV40KB,email,2025-10-03T12:18:19,Executive Sync,Aligned pilot scope.,
ACT-PSP243L7F8,ACC-B1LQYN1F,CON-VFDHEWDS,OPP-ZKHFR1XC,meeting,2025-08-01T21:54:03,Security Review,Reviewed pricing.,
ACT-28FPKWTTBH,ACC-B1LQYN1F,CON-VFDHEWDS,OPP-ZKHFR1XC,email,2025-09-25T07:12:05,Follow-up,Exec sponsor requested summary.,CAM-NSKRS4
ACT-SGM9GT04ME,ACC-B1LQYN1F,CON-VFDHEWDS,OPP-ZKHFR1XC,call,2024-12-21T06:22:15,Pricing,Discussed ROI.,CAM-6R7Z14
